coeff1, coeff2, left, right, result
-0.2337757088020873, 0.04299460431461766, 0.9003661544408652, -0.9857750773460805, -0.25286674532952924
0.25565801815623757, -0.8060061140241939, -0.40743885156925885, -0.17457079706117296, 0.036540120449332
0.8645430776585399, -0.890290481470454, -0.7828024202582062, -0.06771462658935423, -0.6164807260997551
0.14555153779593089, -0.7561703663942021, 0.8044477517366733, 0.10751875588249593, 0.0357861103118363
-0.02675453798311289, 0.8657890355035538, -0.2738479769586717, -0.013487512661916945, -0.004350664477763636
-0.9088024242758248, 0.8948319015011821, 0.27406196842897557, 0.2741870634940349, -0.003716849916664988
-0.49884595051559755, -0.23150170715927243, -0.21303211346538053, 0.7016742051681346, -0.05616856923406438
-0.3403111413460189, 0.5930817025358635, -0.9895343665510214, -0.47887785934018834, 0.05273587355787934
0.7273368634138309, 0.9158295860490706, 0.16990001795897736, -0.9754089412490019, -0.7697338207363995
0.9125902541031281, -0.6333415374306648, 0.6517492420875142, 0.9859371871787432, -0.029654967489684658
-0.5469846017201783, -0.0654390397470086, -0.05805700674318559, -0.1996840106741964, 0.0448234186218379
-0.37251341080755673, 0.026987157887771396, -0.9907403184345742, 0.37099170250538815, 0.37907606689519413
-0.5037542177896388, 0.34548935254039415, 0.570941905226044, 0.17374938027362896, -0.2275858319754411
0.24078065290049078, -0.7467861002460361, -0.4419536828275259, -0.7790523264530531, 0.47537155245648927
0.3219045442627986, -0.6236822864604183, 0.7070139136056837, 0.022229138621736366, 0.21372707164504512
-0.4179568808170586, 0.2568126725310327, -0.3070044759131072, -0.9193507665467764, -0.1077862942008131
0.30567557388330613, -0.5876885452490206, -0.4955828334369712, 0.4155843702521427, -0.39572174099927315
-0.01544303835364369, 0.753989007446521, -0.5128442626972987, 0.9436274992317639, 0.7194046351632809
-0.699362293992283, -0.9111044615392445, 0.9702973933127026, 0.3957160506296751, -1.0391280700732906
-0.6862464174454055, -0.9485361072650746, 0.6954770173170208, -0.9272847310415695, 0.4022944375590902
0.053982483211722165, 0.5444324468600183, -0.4273589822566437, 0.7015237531747116, 0.35886239438628387
-0.9216836633449073, -0.386718774937006, 0.7744309289010491, -0.524874832769789, -0.5108013832331197
0.7114125653740175, -0.1031786042978946, 0.7525329365362394, 0.7150301829439498, 0.4615855706026638
-0.9965540637148549, -0.41138150384369476, 0.4014424457764687, -0.772244575128088, -0.0823719660348422
0.4262167385757887, -0.9231765558525271, -0.8514571104440414, -0.9751843960859368, 0.5373620994491173
0.5183637767422502, -0.23247817795489434, 0.9980027402691263, -0.8573299441356876, 0.7166389729638554
0.9244933402323801, 0.2624799281283112, 0.12974391192807944, -0.16316530856330225, 0.0771197640484766
0.029393838863345234, 0.7261072697915163, -0.4546997220556004, 0.8008708113702789, 0.5681527479384796
-0.31063261190267655, 0.1529591020742771, 0.09764304566685755, 0.2196915318108872, 0.0032727051294875013
-0.6154844959469623, -0.13351266328032207, -0.09687517335180762, 0.9891182653909192, -0.07243464667134214
-0.7825672004960309, -0.8024241114687123, 0.1767552189222079, 0.3782328965721784, -0.44182603280518296
0.5534382616330276, -0.7656942333154106, -0.2342353839603677, 0.4563162800337137, -0.47903356790172524
-0.1335989093501797, -0.539929871607304, 0.406958653100842, -0.9855319702985226, 0.477748917983284
0.5729177619250738, -0.3172547983915621, -0.25166410350120727, -0.2859934788769356, -0.05345003145238812
-0.7224223531406022, 0.32872395001047594, 0.6857649420498773, 0.7756753812890649, -0.2404288478737776
-0.7034090264102146, -0.8309904001139998, -0.45072613011997853, -0.5988658613128497, 0.8146966100723179
-0.5771651671130653, -0.9809716031748283, 0.844421886131933, -0.5381102085107825, 0.0404999349042966
0.19858050775350766, -0.7200335796551325, -0.7954844835339874, -0.38684375464019527, 0.12057278077059552
-0.01605840210952203, 0.3051916505176182, 0.5107743776412597, -0.4458047833130334, -0.144258117971358
0.7224692410205495, 0.14178511015734596, -0.7788099102507784, 0.688167455665418, -0.4650943062499404
0.42840661130346014, 0.05267600245999127, 0.6582605486561532, -0.22283134534949034, 0.27026530650874614
0.08025721713726286, 0.9378431355529375, -0.2606501561107659, -0.8708182360159376, -0.8376099611377081
-0.22671862402413923, -0.2837623888585534, -0.6849871317771097, 0.1618591767368709, 0.10936979334121477
0.9142975908636626, 0.012269885541912995, 0.44118292023186934, 0.3597482993823007, 0.40778655155551224
0.03433778378692831, -0.6478501901997582, -0.594305872849427, 0.577593676344587, -0.3946013196432236
0.050309568819599804, -0.9074290114748087, 0.548523580691082, -0.4229856098881175, 0.41142539868079486
-0.13863326452120206, -0.3927852090534838, 0.5259910193028954, 0.15420618694120058, -0.13348976148983507
-0.9656560885822119, -0.9939238092417002, 0.12474641767213157, -0.13635259790225418, 0.01506195575309685
0.7206709295842302, 0.859039637259847, -0.39488701626781797, -0.24698757319093634, -0.4967557083761033
-0.39905796898655344, 0.9215796432226189, 0.5763756754524803, 0.775075876314973, 0.48428684314549186
-0.8317728594622809, 0.3773948402807279, -0.617382737528952, -0.18625626129475603, 0.44323005299448726
0.4976861593876978, 0.2687377411752072, -0.08673990561146994, 0.5603015444348711, 0.10740492093898338
0.24581726292806194, 0.927506861132791, 0.05363649057871789, 0.16855678200546786, 0.16952234710766284
0.9502830365174819, -0.19703295593882197, 0.17824536741284103, -0.08722599742776738, 0.1865699450981539
0.9119360282996436, 0.8128617467285157, -0.6009428437538042, 0.9345224232889837, 0.21161609918371105
-0.5655617507078525, -0.643010677152287, -0.2792648161512339, 0.6938926925554303, -0.2882389117774925
-0.8800680401812702, -0.3822884105899762, 0.6068603806447708, 0.472303791496129, -0.7146346916243778
0.913956618724896, 0.14561239707357854, -0.5581587523088054, 0.5938847503862785, -0.4236559038826726
-0.4562391146176956, 0.008545061301131529, 0.6500392902915211, -0.9875151975142831, -0.30501172816787736
-0.6973826734434456, -0.9993721692091799, -0.20048841711545773, 0.9366506112251651, -0.796245404808775
-0.4990787443326279, 0.21564710036196444, -0.6248858606043688, -0.35878393923619023, 0.23449653450891428
-0.09591712368655836, 0.47764278105803304, 0.16972125076939837, 0.6680153324190568, 0.30279352696375894
-0.15223579351192718, -0.62500031915699, 0.7391546880466546, 0.7486915361737774, -0.5804582495215914
0.7084322521648114, -0.28800022915142853, -0.07641464246304075, -0.7111060582674849, 0.15066411047354394
-0.8637800104572382, 0.27277276350060453, -0.025254138151653338, -0.7362248999807643, -0.17900808080898561
0.6658412417710093, 0.48931572970906934, -0.8870169422995215, 0.48946700387792874, -0.35110855816159664
-0.03733088377715155, 0.2413999794080759, 0.845943902791717, 0.9921111773197027, 0.20791578425839058
0.6931419293826624, 0.891930289972936, -0.10183585885286406, 0.8578793524757766, 0.6945818759298993
-0.30241868035745867, -0.9905500555476343, -0.9503947532244612, -0.5977413028597391, 0.879509807839624
-0.8021017156501162, -0.7518877004055757, 0.6265302068872844, 0.9955715167195218, -1.2510989321464456
-0.440347677582432, 0.8791873020676966, 0.23399966296145225, 0.23892200229277938, 0.10701598246025339
-0.5162749733142702, 0.30614120466748096, 0.8238658986225793, -0.2627880928939801, -0.5057916081567423
-0.9106851938978495, -0.4594012172199733, -0.8998218356651684, 0.9908033790303898, 0.36427814453402907
-0.9830042767662281, -0.4377361458671043, 0.8154038628750586, 0.6720407874790693, -1.095722028674467
0.09698164331665304, 0.16686830591766055, -0.45037418165856735, -0.13628700815236638, -0.06642001041361245
0.16035336514122323, 0.05876574521051947, -0.3458904251625574, -0.5110239736733848, -0.08549539827830185
0.9751710111292595, -0.27755245936732287, 0.8686549905521617, -0.5807303163533339, 1.0082702929922602
0.6493795296691229, 0.2640620274897636, -0.682118551789374, -0.8131533566368176, -0.6576767483531918
-0.4166729645875644, 0.6730885863525382, -0.2918060780558136, 0.13679422738493985, 0.21366233675990293
-0.7760013417240428, -0.5892310085146792, -0.03166846925466271, -0.4039587090921981, 0.2625997721886487
0.991589681513102, -0.17637888376993605, 0.813429836609133, -0.6039967547272533, 0.9131209060159616
0.2583727136658127, 0.8122131903390579, -0.010674802058334487, 0.06274941438415094, 0.04820782447320152
0.30533892963291187, 0.6235110560044264, 0.7210761974336679, -0.3553746635256254, -0.0014073974239140197
-0.27233542289240664, 0.4590652231266952, 0.2985633113161428, -0.33951349923422836, -0.2371682059279251
0.8612632293655405, 0.8400232164171211, -0.2906197075665513, 0.20424993290616045, -0.0787253822632229
-0.9728905315851109, 0.8496046228813705, -0.9791776905431981, 0.845494601046934, 1.6709688255395685
0.6446675553338475, 0.652477995345047, -0.16159075661675315, -0.9164257528365187, -0.7021199561260163
0.7193612495394928, 0.22598784680356987, -0.015013422732354842, -0.4975353402672511, -0.12323701479228895
0.5107201122021403, 0.23777690989573985, 0.9387064351623187, 0.8007242722975256, 0.6698099990363912
-0.648880414252861, 0.3238367673394529, -0.08198057289806893, -0.6822479551587479, -0.16774138421977508
-0.905785403790365, 0.48954114246045743, 0.1347622571343392, -0.42354221115522717, -0.32940702342328665
0.35708024533183913, -0.16234007422587604, 0.5620292922128034, 0.19448230638142827, 0.16911728549344712
0.33019717320025355, -0.6679562312148999, 0.9728211127591664, -0.41315847563372077, 0.597194559741395
0.265269374509836, 0.7939000177247848, 0.9303398428486078, 0.7885237503471498, 0.8727996875710453
-0.5545620111256455, 0.8057780347059356, -0.06432573123445073, -0.3049407850535606, -0.21004197960163842
0.37932782670380805, 0.8803731045787797, 0.46989712424694696, 0.8269512580928926, 0.9062707013375313
0.3620767186941549, 0.4392039813351869, 0.6847515876743873, 0.7196191666253731, 0.5639922110127282
0.9353059773684393, -0.07272705829056103, 0.8645534514047273, 0.6536512296542454, 0.7610838797725947
0.9855722848125097, -0.261928750911, 0.32081456915276063, 0.6207161788037685, 0.15360253453670716
-0.8996795815368239, -0.3283894168293313, -0.8987412870382279, -0.3489746086942582, 0.923178753269771
-0.6050019081445648, 0.42502162562859946, -0.6206156495138588, -0.3258326435072241, 0.23698773235395873
0.695148707315673, 0.8027124604393558, 0.8430949397438439, -0.3576781038275101, 0.29896368673865437
-0.755622645194904, -0.40004667555444495, 0.315938197301308, 0.11940512802901537, -0.2864976808750843
-0.3716198205225312, -0.6150077417480666, 0.5066354523895114, 0.5283254260218919, -0.5132000030531506
-0.003439804964633142, -0.4702449023389774, -0.9773092534822347, -0.07712007555328682, 0.039627075619040025
0.9831764813970414, 0.4193190063967369, 0.963516903265039, -0.4646214502555679, 0.7524825538469189
-0.45957826617312003, -0.04718190300841907, 0.02244965485314898, 0.7544044406402575, -0.045911610601004446
-0.39849802728300054, -0.5124311355899758, 0.6079917036879121, 0.3740056526450699, -0.4339356358260468
-0.6976823796972749, 0.16528233475965437, 0.2578486987103634, 0.16904941012912, -0.15195561252220868
-0.347807390139911, -0.495647555267422, -0.1495782714727769, -0.977618090424262, 0.5365784447265766
-0.059341671733842416, -0.0028842872136118913, 0.36323181757501755, 0.24361342710800504, -0.022257434374695417
0.114706665861392, 0.36481572736686574, 0.9738003500499441, -0.5405123404086649, -0.08548601124806852
-0.6802995617339485, -0.6665260625662748, -0.8716141060341662, -0.11211866806188309, 0.6676887086996326
-0.7905694849009222, -0.19633219607362928, 0.9214405005931889, -0.20271691658773827, -0.6886628845058599
0.7563902064303316, -0.4080452407692048, -0.19410806273969872, 0.4065984729290366, -0.31273200942819224
0.9661524869648894, -0.4512130599640638, -0.8948797668844115, -0.8138617996967643, -0.49736523928089765
-0.5300666072804718, -0.9546027429024027, 0.6221778178837438, 0.20128967403935194, -0.5219473600066993
0.4358341141739359, 0.3698051774568447, -0.5093859145166373, 0.6558161619171883, 0.02051645331081378
0.6830725218599811, 0.058288813678519125, -0.009072087320981082, 0.049581228406715416, -0.003306862580325373
0.8902194910453967, -0.4507873127269473, 0.9142007673756367, 0.4558519557640641, 0.6083470637062447
-0.6244339021516057, -0.2906598954924273, 0.08837889732456139, -0.042354617389780636, -0.04287599106009658
-0.25575294638909374, -0.8144433421105006, 0.04746448800157976, -0.098594325244592, 0.0681603091100814
-0.8580635787138795, -0.5830450842887402, 0.7956217942539627, -0.651785973109765, -0.3026734764503116
0.17225901101303087, -0.4357239701829787, -0.2899295553603194, 0.7622547569290192, -0.38207564744979006
0.5555635026256598, -0.03928044280643905, 0.3920954092822162, 0.434773815275175, 0.20075579095961585
-0.6756736182145027, -0.12889951162883673, -0.9231846831389103, 0.120508258916741, 0.6082380794150674
0.33080950851795676, 0.7169346250638438, 0.8749198089224077, 0.20363669579583732, 0.435425990131875
-0.31999895336580986, 0.49668147549671904, -0.30206838961425264, 0.03783052732904135, 0.11545129065406373
-0.29536845034355186, -0.43684266858787013, -0.1297130718144497, -0.20653577171128923, 0.1285367866843506
0.36033594853388107, -0.37633647775185586, -0.47554944517452724, -0.8665586562336205, 0.1547600720506179
-0.05046889992917358, 0.6418483173224019, -0.09771118683639246, 0.0038742289911113392, 0.007418043469273154
0.2955913216331363, 0.9473579166197277, 0.5564444382241367, -0.520117214271413, -0.3282570136001417
-0.3369027272042797, -0.4846595398017455, 0.2012231523171375, -0.2952436426704488, 0.0753000191937649
0.9550704937008472, -0.8889110408333798, 0.3734478356447488, 0.7431503845843583, -0.3039255730958654
-0.9819236630175896, 0.8549617036051949, 0.7535428717245121, 8.00561715850856E-4, -0.7392371272361016
-0.16103690774513213, -0.17054902361944846, 0.8505826402894081, 0.16772029230286845, -0.16557973026731904
0.4658307169207725, 0.018882260648290128, -0.05576990379866609, -0.6389685051359881, -0.038044504129161175
0.8406223726860069, 0.9740083017361236, -0.4542851078319561, -0.624349178817384, -0.990003508571881
-0.39529519738005336, -0.5393425378046632, 0.478882408481331, -0.03226732966247314, -0.17189677271412512
-0.42945554761595695, 0.2509214323030553, -0.844902088719268, -0.410134931442774, 0.25993624475766286
0.939576932133803, 0.9280043694673259, 0.6573245026914871, 0.560603964506327, 1.1378498682578222
0.7850661154636915, -0.5521908500671981, 0.9796533270424757, 0.8542416381871334, 0.2973882156089687
0.8845927693248063, -0.8910621420063201, 0.92192302247098, -0.5306503124174431, 1.2883688435909098
-0.9487579905741981, -0.6998225235642708, -0.04188876016159848, 0.7163931001652275, -0.46160573130309823
0.23187705051944807, -0.8852841832328608, -0.9151266218862217, 0.34419572099574736, -0.5169078896687691
-0.4517271018386304, 0.7518538726120694, 0.04969276456917471, 0.9134887897410264, 0.6643625156333204
0.22287041272273367, 0.8392149172402212, 0.2198903412783786, 0.5049079444907862, 0.47273332996422035
-0.6387596569271627, 0.5705777579909082, 0.6021086339281763, -0.9167468128384444, -0.9076780455555147
0.5147414741707748, -0.6803283629518551, 0.15694599156775624, 0.0654591854883162, 0.036252870561352846
-0.9897037462910983, 0.9194681045774706, 0.7215245313481027, 0.2705597318962083, -0.4653244878545509
-0.6568349666399638, 0.21572881822374113, 0.4775908695812108, -0.36027067615919206, -0.3914191500974165
0.3509553435300712, 0.6672111365046989, -0.07501593474912771, 0.7950166910488785, 0.5041167468248178
-0.37203157110503415, 0.3974401906150875, 0.07321420731210049, -0.14995820273046068, -0.08683741325102065
0.6409560563132872, -0.4195076239300546, -0.6291734658855312, -0.7854362045249157, -0.07377606752206489
0.3670496621329824, -0.12316945969057747, -0.027226269553431548, -0.3495948082969367, 0.03306601060783614
0.8498991902996607, -0.9893151023338798, 0.20609532898179372, 0.8851964489306801, -0.7005779622332741
0.34097260825023934, 0.5589277156615504, -0.3003995295449893, -0.6412433239610704, -0.46083667735088046
-0.8860518562980098, 0.17312508094259882, 0.8676669206951195, 0.5647486985198951, -0.6710257215868044
0.3667213979913173, 0.44881039202195727, 0.596076826108795, 0.7970388365433381, 0.576313439666585
0.7060714660519583, 0.5691794334537319, 0.983291961373638, -0.21931396684430426, 0.5694453973272584
0.648613925277423, 0.4177988301121953, -0.9646817941977235, -0.19314287393864782, -0.7064009119543269
-0.1658188599641457, 0.8477520431601124, -0.26783545051335844, -0.9681429523435787, -0.7763329968582238
-0.1255099901676413, -0.8564951829150125, -0.38905628786594804, -0.7469953376107392, 0.6886283591882858
-0.030682131484018438, -0.4872970390881137, -0.556342483094673, 0.3254571196392184, -0.14152451753388107
0.34925735440502037, -0.09645875164504591, -0.10124584744785148, -0.588745012830804, 0.021428752150775006
-0.7788826544193033, -0.183848170720182, -0.41347330632354895, -0.2882950391101715, 0.37504970192891984
0.6380546112731724, -0.33222376256722885, 0.6899362413688859, 0.683307271362303, 0.21320608760836737
-0.6917576532010485, -0.7565465621069769, 0.4694350911849676, 0.08020906807543327, -0.38541721171060694
0.02216044458208466, 0.8895316476319994, -0.8423740576920054, 0.33030010909168395, 0.2751450166304853
0.27193368515828653, 0.7420000566720537, 0.350476788719869, 0.4333779254342853, 0.4168728899516929
0.7760727156900482, 0.5460391250313266, -0.19948819124430806, -0.6718612150979419, -0.52167985236163
-0.05879276672936107, -0.4641887840774772, -0.7486136082520234, -0.45203772892087235, 0.2538439089853105
-0.29145300859727286, -0.21238827640808422, -0.5963873366343055, 0.812607836995136, 0.0012305056562845473
0.31395053468642686, 0.009305400329732372, 0.07931512281293185, 0.6569180317773073, 0.03101391048534726
0.4033177162763497, -0.07163231662682468, -0.2959495212146963, 0.19594689458393533, -0.13339781502426992
0.4999974978259567, 0.07563952841136556, 0.6636594291276918, -0.699837418114212, 0.2788926817016621
-0.4484295613078242, 0.277886710311686, 0.914116199152988, 0.42160076302186433, -0.2927594770695075
-0.6023447174216325, -0.06369650105450209, -0.4537339137636469, -0.5510131732404944, 0.308401837240933
-0.5037852861390011, 0.04188507912708306, 0.6507961758974505, -0.27026533918777607, -0.33918162280985276
-0.46657901778848143, 0.2404486660140892, -0.7356677693268958, -0.8371481813989281, 0.14195598175769314
0.5806017481796089, 0.1651786079117954, -0.6707000589906587, -0.8502863438822172, -0.529858741363018
0.42322836867161207, -0.1351946451803272, 0.8951996943309193, -0.30724705316343504, 0.4204120626021325
0.2657524638788453, 0.35383166496708873, -0.2168977807825745, 0.9500553629857051, 0.27851855124332103
-0.42588378261942794, -0.26909702852465034, 0.6985405525850614, 0.8292080483289097, -0.5206345146820256
-0.5374016291540162, -0.1972864667634433, 0.29722615820612885, 0.19591595749398683, -0.19838138868372862
-0.2447312182803536, -0.373061804544212, -0.19000115085899472, -0.35322650911759657, 0.17827453202865418
-0.4493315938344544, -0.07751024879150537, -0.4234338786511731, -0.10007507857402254, 0.1980190638159385
0.3892396011377124, -0.11192261168519324, 0.8868433166328449, -0.21158796270375646, 0.36887601622476823
-0.7743144435450819, -0.7968413980866107, 0.32451539988911837, 0.6117026816942259, -0.7387069813815084
-0.44331443714700813, -0.4716332659712861, -0.6734110330842105, -0.08463817574974142, 0.3384510123550143
0.06334831004867492, 0.9921060598650322, -0.19897683388637755, 0.2051461994256467, 0.19092194144292657
-0.7427100140080465, 0.5481711065753687, 0.24069267006371797, 0.9358131953388897, 0.3342208984820928
0.11342830074778654, 0.6663621777960855, 0.6403683801955007, 0.008554292507867212, 0.0783361542032353
-0.9393980810349987, 0.02220995449235974, -0.7054622325512645, 0.7890361308157317, 0.6802343240595689
-0.3386892457718689, 0.4806162784267731, 0.25628813851320587, 0.331894463178239, 0.07271184538986297
-0.27874275586538144, -0.3052848104682202, 0.7059611900285934, 0.30304588808367616, -0.2892968741493729
-0.4596524765515757, 0.3759111635347261, 0.6917484186646641, 0.8068098931033292, -0.014675028122048628
0.42432973986152, 0.6268250196245346, 0.5685560380016423, -0.7917468802729262, -0.25503151806280766
0.44498669870324936, -0.6014786687824765, -0.8393157940474425, 0.08750111017371665, -0.4261144156269437
0.7993596413275219, 0.4563085354958336, 0.24895662459158108, 0.1652169581640497, 0.27439578635855066
-0.8651869138929538, 0.4569803451026422, 0.8351102294103043, -0.06832973496604744, -0.7537517880094943
-0.08180064445775548, -0.9441319401033477, 0.20519417349136115, 0.1780181597805388, -0.18485764619779768
-0.019959012283006672, 0.17172304156026508, -0.16026702255455239, -0.14858951396795472, -0.022317471810811458
-0.07244287247966863, 0.46532180168206905, -0.8700263500654093, 0.14905968947771342, 0.13238793119767933
0.9078984480104078, 0.14757641907830488, 0.9933618033023286, -0.6679383057359074, 0.8032996962052689
0.7924578855827047, -0.3944805838283718, -0.8787812422811749, 0.837840448733955, -1.026908914519478
-0.4469411757327493, 0.7868029957593425, 0.577084120127201, 0.36757579899098736, 0.03128708466839247
-0.29157117456618953, -0.19832836131743803, -0.7512366514103783, -0.3082276605159171, 0.2801692396517245
0.9569857368218542, -0.8637249640607998, 0.1699089458049423, 0.9364423241984554, -0.6462281751195555
-0.28321413298539544, 0.407838546429786, 0.8742322126936222, -0.14990280565185832, -0.3087310605087286
0.314503239790773, 0.16655519537623453, 0.29121076654831857, 0.06268692399728071, 0.1020275624153029
0.7321789258445592, -0.477983394236545, 0.209219570369219, 0.79403303723776, -0.22634844597626252
0.6477697465015173, -0.7887899040779558, 0.44164994001061997, -0.9980438340442948, 1.0733343698044842
0.35401230161900243, 0.15072316096695393, 0.7070948771726513, -0.788639354906095, 0.13145406849651003
