Left value; Right value; Expected result
-0.4945311168023312; 0.5846906327716119; 0.5846906327716119
0.32565653507198267; -0.5448515058864669; 0.32565653507198267
-0.4167746375018624; 0.6659943892966091; 0.6659943892966091
-0.12259243772054873; 0.1475733283330678; 0.1475733283330678
-0.06214592167610711; 0.7135393734962721; 0.7135393734962721
-0.49720925067395116; 0.15216755603231258; 0.15216755603231258
0.9065930682390846; -0.10342221378292371; 0.9065930682390846
-0.4805355790915622; 0.2503561392148761; 0.2503561392148761
0.924917694661207; 0.11220202037567018; 0.924917694661207
0.7462429588952872; -0.4714176209474614; 0.7462429588952872
-0.42928537005428447; -0.3952105227073812; -0.3952105227073812
0.9396886254166803; -0.5382814745483062; 0.9396886254166803
0.003523070178172105; 0.6024028715940843; 0.6024028715940843
0.0030740224517840087; -0.6937208095527538; 0.0030740224517840087
0.7797345310733754; -0.941237994130917; 0.7797345310733754
-0.9353986327746142; -0.27494650142430066; -0.27494650142430066
0.1802526309835113; 0.18642093230416346; 0.18642093230416346
0.5962711451832556; 0.07303326126119014; 0.5962711451832556
-0.276705100287169; -0.4933139351727729; -0.276705100287169
-0.02341041991760484; 0.3748115004770931; 0.3748115004770931
-0.512916366253994; 0.20023117027303972; 0.20023117027303972
-0.3721852051463108; 0.6311101378709347; 0.6311101378709347
0.9569884545319338; 0.40352589265131034; 0.9569884545319338
-0.3171114726820854; 0.9443439218465068; 0.9443439218465068
0.6135036460680214; 0.3893189194244082; 0.6135036460680214
-0.5322695217004958; 0.9940978175895379; 0.9940978175895379
-0.5258272043979189; -0.34623241166352603; -0.34623241166352603
0.11071435275624752; -0.01806420334432235; 0.11071435275624752
0.5089897934314864; 0.0034847071160128973; 0.5089897934314864
-0.8550039789694859; -0.08578793642548876; -0.08578793642548876
-0.39640276495273064; 0.5369208233642795; 0.5369208233642795
0.19614664798217762; 0.46186357440493486; 0.46186357440493486
-0.7318361548781205; -0.6502575575729965; -0.6502575575729965
-0.6649939679595498; 0.04250860380431787; 0.04250860380431787
-0.9210549175664045; -0.13319540355865667; -0.13319540355865667
0.5147960410685337; -0.4056759167271964; 0.5147960410685337
0.6167390836825166; -0.3928741961962441; 0.6167390836825166
0.5616899814811787; 0.4491763379045919; 0.5616899814811787
0.2941814922661212; 0.5109462656863928; 0.5109462656863928
0.546255390855626; -0.18799488716741375; 0.546255390855626
-0.9423269832795871; 0.9955698659934911; 0.9955698659934911
-0.2585595466012638; -0.48165675018619103; -0.2585595466012638
-0.21567778227241918; -0.9695014679646394; -0.21567778227241918
-0.4084146711109433; 0.03457562866124553; 0.03457562866124553
0.19711508037568448; 0.44744376567724164; 0.44744376567724164
-0.4035952272126695; 0.35849728610051645; 0.35849728610051645
-0.6027046565335201; 0.057863730860685525; 0.057863730860685525
-0.9439779601211471; -0.6192956573834814; -0.6192956573834814
0.10912585401188712; -0.6154127163860996; 0.10912585401188712
0.733446246320409; -0.2959210457978203; 0.733446246320409
-0.17269663459971363; -0.5648948025109399; -0.17269663459971363
0.640363367187291; -0.07287458315753281; 0.640363367187291
0.055068450759268694; -0.0901653617330922; 0.055068450759268694
0.8983416844901311; 0.9431896577060697; 0.9431896577060697
-0.7135788665721885; -0.8684033299467155; -0.7135788665721885
0.7603287926378557; -0.6119414612863068; 0.7603287926378557
-0.37464603197654656; -0.9444448013426385; -0.37464603197654656
0.7694268596420337; 0.17377044175323064; 0.7694268596420337
-0.5864972792704217; 0.9224773640618611; 0.9224773640618611
0.9718428750440242; 0.5928583124290032; 0.9718428750440242
0.6310786982779415; 0.04966828508024679; 0.6310786982779415
0.32857500667395323; -0.9559272191782517; 0.32857500667395323
-0.6735389661424604; 0.06337585009946012; 0.06337585009946012
-0.6326980293967499; 0.8731318790186582; 0.8731318790186582
-0.35226609516602947; 0.44580513296868873; 0.44580513296868873
0.26741256508894096; -0.7341397031484296; 0.26741256508894096
-0.43939659534185616; 0.1552500952030642; 0.1552500952030642
0.23638098008881303; -0.5247410633384217; 0.23638098008881303
0.8620382039376793; -0.0575733401276084; 0.8620382039376793
0.9874876202454523; -0.7103821991621304; 0.9874876202454523
-0.6012880725979841; -0.004854792241116845; -0.004854792241116845
-0.9962081096867934; -0.3181194720155194; -0.3181194720155194
0.3230755178474405; 0.7849613139105844; 0.7849613139105844
0.23968503063878033; -0.9337957925362783; 0.23968503063878033
0.9717866015697356; 0.5139513346801394; 0.9717866015697356
0.0975722213012089; -0.41635559986921167; 0.0975722213012089
0.3013869544709453; -0.6145888094218552; 0.3013869544709453
-0.9187567085701227; 0.8257847042810678; 0.8257847042810678
0.9163600936352101; 0.6665004006028152; 0.9163600936352101
-0.16583144555536733; -0.037737140769865896; -0.037737140769865896
-0.44127751030806284; -0.4888465836359135; -0.44127751030806284
0.5551305628331564; 0.9533506211526188; 0.9533506211526188
0.2736356150045869; -0.9603127882720925; 0.2736356150045869
-0.10556055008385323; 0.9887459836537691; 0.9887459836537691
-0.07911692134011172; 0.06949731996882336; 0.06949731996882336
0.33138345639448974; 0.7940643837222754; 0.7940643837222754
-0.5073281940809227; -0.8248762950829662; -0.5073281940809227
0.03193999534196856; 0.2571429791650677; 0.2571429791650677
0.40628696868807657; -0.2838324713766778; 0.40628696868807657
0.923504542325241; -0.7003905096735317; 0.923504542325241
-0.5269377826413282; 0.8793318231733243; 0.8793318231733243
-0.6681358365702545; 0.5626026512582198; 0.5626026512582198
0.04023367672084177; 0.2806802395986143; 0.2806802395986143
0.09444573722059646; 0.6211489795817526; 0.6211489795817526
-0.14675523836180604; 0.02276816292274808; 0.02276816292274808
0.04091711508729623; -0.22063409137731682; 0.04091711508729623
-0.6860453201091212; 0.22045397932592836; 0.22045397932592836
0.7529431542029044; -0.35711762567184957; 0.7529431542029044
-0.14942652318683858; -0.9248411739161368; -0.14942652318683858
-0.8109822898424999; -0.13724673920668562; -0.13724673920668562
0.19120859773759458; -0.29883303247298887; 0.19120859773759458
0.9374779791912349; 0.5737170394232625; 0.9374779791912349
-0.8725558094748769; 0.8931237395184766; 0.8931237395184766
0.9064636201815095; -0.7910066639018942; 0.9064636201815095
-0.7349968572555143; -0.9321171248141904; -0.7349968572555143
0.8337769344843022; -0.19590128468687773; 0.8337769344843022
-0.9489626984959341; -0.25775226190131106; -0.25775226190131106
-0.2134985723157976; -0.656737541328611; -0.2134985723157976
0.5504690330849882; -0.7199067623208748; 0.5504690330849882
-0.9259294195928471; 0.06703095811149784; 0.06703095811149784
-0.22521681038300212; 0.43749169703256396; 0.43749169703256396
0.9598976244891875; 0.3987918109480877; 0.9598976244891875
-0.3924760412500725; 0.15805443886392156; 0.15805443886392156
-0.44312902041598834; -0.2673570516819539; -0.2673570516819539
0.297459717991843; 0.2879965699044311; 0.297459717991843
0.10367761890646787; -0.12890991357317927; 0.10367761890646787
0.08132989165333826; -0.301459784068258; 0.08132989165333826
-0.7635073621817676; 0.7658148117976307; 0.7658148117976307
0.9736635465530024; -0.5639402500262265; 0.9736635465530024
0.27452019293934016; 0.5442628705667678; 0.5442628705667678
0.3103331190470453; 0.593466245393701; 0.593466245393701
-0.7135903477130645; -0.05018322512873641; -0.05018322512873641
0.5720320745798533; -0.7765576727670407; 0.5720320745798533
-0.6855203766613802; -0.8403631771555249; -0.6855203766613802
0.1751443291088628; -0.4588868687603507; 0.1751443291088628
0.5583130629212365; 0.36919769047589446; 0.5583130629212365
0.5010204770875675; 0.9367284951017849; 0.9367284951017849
0.20576785795525687; 0.7324384655038327; 0.7324384655038327
-0.48804434217784953; 0.02178142574672548; 0.02178142574672548
0.3312483256172378; 0.05877475445600733; 0.3312483256172378
-0.32478631108505773; -0.9153934187547716; -0.32478631108505773
0.9943129761736267; -0.9238978953482271; 0.9943129761736267
0.9866914660308557; -0.17268057490410982; 0.9866914660308557
-0.6945030474341629; 0.01586868769711791; 0.01586868769711791
0.953691821580372; -0.42450237998135654; 0.953691821580372
-0.869113748911666; -0.9418240574390235; -0.869113748911666
0.219674520794505; -0.744747398150386; 0.219674520794505
0.07515988288776598; 0.06581576392608546; 0.07515988288776598
-0.6328068429032214; 0.3865621554334693; 0.3865621554334693
0.5325704315125903; -0.01566903624293392; 0.5325704315125903
-0.21474173785787976; -0.15324098034351974; -0.15324098034351974
0.5971904132009314; 0.47715310976168546; 0.5971904132009314
-0.2747284004712509; 0.020823523796192234; 0.020823523796192234
0.625740433441524; -0.40848338733909006; 0.625740433441524
-0.5609804953888178; 0.6619002469351258; 0.6619002469351258
0.3276288076848408; 0.71067315759282; 0.71067315759282
-0.8850529262734306; 0.641829614405639; 0.641829614405639
-0.3738671840916874; -0.5845060517113865; -0.3738671840916874
-0.16026045028511815; -0.1409605799220799; -0.1409605799220799
0.9735520358221865; -0.5767264399752701; 0.9735520358221865
-0.983841976136175; -0.5527491136697622; -0.5527491136697622
-0.34078703265994403; -0.30268630274739716; -0.30268630274739716
-0.262755394871792; -0.7677919802176252; -0.262755394871792
-0.14637197642192445; -0.6088916286777855; -0.14637197642192445
-0.540965870152085; 0.23988276202709535; 0.23988276202709535
-0.1613270723919602; 0.7708672474378166; 0.7708672474378166
0.13321741126686493; -0.46229009480007144; 0.13321741126686493
-0.4968462317649187; 0.42697833266929375; 0.42697833266929375
-0.6540776974301066; 0.9036976631698459; 0.9036976631698459
-0.5936455043270596; -0.03530835191875492; -0.03530835191875492
-0.774867830937356; -0.6630911548376655; -0.6630911548376655
-0.5100143862188629; 0.1974769879748728; 0.1974769879748728
-0.9076214298797987; 0.5062783348652669; 0.5062783348652669
0.2950947592865769; 0.9516117042364054; 0.9516117042364054
0.7082847159259189; 0.737035570067391; 0.737035570067391
0.6009029819338434; 0.336196260100299; 0.6009029819338434
-0.5084656664927703; -0.3821918082720497; -0.3821918082720497
-0.8803414545947055; -0.33337704346461483; -0.33337704346461483
-0.4068042859673169; -0.6589599114159306; -0.4068042859673169
-0.6240238621758827; 0.27880604394774755; 0.27880604394774755
0.8025462672372328; 0.38678912797166953; 0.8025462672372328
-0.1967176369298096; 0.4359975496636479; 0.4359975496636479
0.07132531732784719; -0.5301409723760697; 0.07132531732784719
0.031067348849940002; -0.30162920041657904; 0.031067348849940002
0.9378725382588418; 0.10469499954676476; 0.9378725382588418
0.5823060353789651; -0.45223463877689074; 0.5823060353789651
0.07736882864017414; 0.9487919537766643; 0.9487919537766643
-0.9213039316826828; -0.6882973101150889; -0.6882973101150889
-0.40089416990231075; -0.9942980710617253; -0.40089416990231075
-0.5933133841537657; -0.06659195131569584; -0.06659195131569584
-0.8771076822364949; 0.6688116288875787; 0.6688116288875787
-0.21663677433858486; -0.8106353379119671; -0.21663677433858486
-0.7789382891637986; 0.40797965456393714; 0.40797965456393714
-0.3053425268687018; 0.36494080131213225; 0.36494080131213225
-0.5637944295567818; -0.36252108248400483; -0.36252108248400483
-0.018130118820598895; 0.7851129505139323; 0.7851129505139323
-0.031064280750980666; -0.9112573547985636; -0.031064280750980666
-0.8663372140221137; -0.9053396342675537; -0.8663372140221137
0.1103354094274358; 0.055824690266619736; 0.1103354094274358
0.8212947440449041; -0.2775060729746328; 0.8212947440449041
0.36614966169838903; -0.5901746938475805; 0.36614966169838903
-0.23499091393805882; -0.5059924186664457; -0.23499091393805882
-0.8217750027573694; -0.39036268215341363; -0.39036268215341363
0.7376793964098125; 0.11109065166192322; 0.7376793964098125
-0.27410534359216276; 0.9552650685793336; 0.9552650685793336
0.9802131132576348; 0.018799999697796776; 0.9802131132576348
-0.4737803432945604; -0.7492554832634037; -0.4737803432945604
-0.5402021848250311; -0.7470295083730787; -0.5402021848250311
0.8949353001627007; -0.43412909854929094; 0.8949353001627007
-0.7717944980965048; -0.34324442302089; -0.34324442302089
0.2461878652154308; 0.14912983361151233; 0.2461878652154308
0.22915990762909222; 0.8481055746987536; 0.8481055746987536
-0.2094411028057268; -0.9158137478717996; -0.2094411028057268
0.27033119240345016; -0.30253724874881893; 0.27033119240345016
-0.4796747084386641; -0.23036204367863222; -0.23036204367863222
0.3236131030930358; 0.9132201515301144; 0.9132201515301144
-0.4413409906651993; 0.9308706519895424; 0.9308706519895424
0.9547171352092825; 0.88223224283425; 0.9547171352092825
0.3740360243146834; 0.6783652972460614; 0.6783652972460614
-0.5844002590487234; -0.6011512540356985; -0.5844002590487234
0.5469004288052404; -0.9774358548607323; 0.5469004288052404
0.6742441059401005; 0.27242430325443623; 0.6742441059401005
-0.7513444817934893; 0.041033146547659216; 0.041033146547659216
-0.5317266821868569; 0.9470077557685284; 0.9470077557685284
-0.1678297018957675; -0.7313681753261987; -0.1678297018957675
-0.3062689506558478; 0.12176226015054459; 0.12176226015054459
-0.38013675882554976; 0.19936578052138354; 0.19936578052138354
-0.6494503147679933; -0.5457962314264115; -0.5457962314264115
0.08699201073741336; 0.673952337655938; 0.673952337655938
-0.39392214224932887; 0.4240631658465148; 0.4240631658465148
0.0038795746544624254; 0.8211798859255721; 0.8211798859255721
-0.15017655966878585; -0.7677380526785516; -0.15017655966878585
0.32656220418951865; -0.6830177568275737; 0.32656220418951865
-0.6810161953498992; -0.7389840132738317; -0.6810161953498992
-0.6385512975176806; 0.9648849722760731; 0.9648849722760731
0.25296449573787183; 0.48503252251699647; 0.48503252251699647
-0.11801443013483892; -0.6175392743950796; -0.11801443013483892
-0.5870027950092294; -0.8896203982011122; -0.5870027950092294
0.6323961573985608; -0.278640948560525; 0.6323961573985608
-0.06280853282080923; 0.5940432053407518; 0.5940432053407518
-0.3928206143904349; 0.08694904531991976; 0.08694904531991976
-0.9650145341700371; -0.186160839805662; -0.186160839805662
-0.5799435608495211; -0.45569720642115574; -0.45569720642115574
0.3770330900898655; -0.39176964979451157; 0.3770330900898655
-0.2701974477576916; 0.20313087928160423; 0.20313087928160423
-0.2008511693040511; 0.8037684540470857; 0.8037684540470857
0.5863563009768966; 0.6274932392232695; 0.6274932392232695
0.7238098103462429; -0.7068217473051952; 0.7238098103462429
-0.766683027749764; -0.377295594975388; -0.377295594975388
-0.623034238166077; -0.9577101223513422; -0.623034238166077
0.24417444880692685; -0.8929725387670819; 0.24417444880692685
-0.24191503088212518; 0.3750558621481952; 0.3750558621481952
0.3761311574438049; 0.46783408151675276; 0.46783408151675276
0.18112789032719268; -0.8000590977026478; 0.18112789032719268
0.8424298108863915; 0.7419847145166532; 0.8424298108863915
-0.20299926102174148; 0.3477092638737054; 0.3477092638737054
0.4995186462182637; 0.360824414153909; 0.4995186462182637
-0.8140257832791398; -0.9281497043734708; -0.8140257832791398
-0.3317368834813854; -0.3640948938406767; -0.3317368834813854
0.4833728515548781; -0.601099860686152; 0.4833728515548781
-0.146205519949419; 0.4866253562693783; 0.4866253562693783
0.584820130403271; -0.29417743255661555; 0.584820130403271
-0.7444316669581774; -0.5658228961876111; -0.5658228961876111
-0.8712170720934127; 0.9680595803863801; 0.9680595803863801
0.5266043604893007; -0.9385388314540362; 0.5266043604893007
0.8246506373485551; -0.3011441992883146; 0.8246506373485551
-0.9207835732798242; -0.9536836707079457; -0.9207835732798242
0.9852148731807864; 0.630572735935576; 0.9852148731807864
0.23289671035307635; -0.0922708839599995; 0.23289671035307635
0.8568665079446742; -0.7878720646392645; 0.8568665079446742
0.6969431976681046; -0.7768305844042336; 0.6969431976681046
-0.5523103285596163; -0.5832381556097159; -0.5523103285596163
-0.05589094837946407; 0.594495753282889; 0.594495753282889
0.4055756683685725; -0.7524200160235963; 0.4055756683685725
-0.1464707355783148; 0.7487194017213377; 0.7487194017213377
0.6134879120753063; 0.08179260297694624; 0.6134879120753063
-0.04781900966626651; -0.3464621429258419; -0.04781900966626651
0.5287345402710952; -0.5680155966166511; 0.5287345402710952
0.797127953317273; 0.3789173152374934; 0.797127953317273
0.044077652821227886; -0.11743867078957004; 0.044077652821227886
-0.2748069547563725; 0.29931047836568836; 0.29931047836568836
0.2033461267883745; -0.5806351812045947; 0.2033461267883745
0.6569967505545307; -0.7770546394156017; 0.6569967505545307
-0.05084763824820571; 0.385934184483381; 0.385934184483381
-0.7104521694980943; 0.5095518139510467; 0.5095518139510467
-0.40164955477436415; -0.633503902907854; -0.40164955477436415
-0.15691813021679768; 0.030443495545278143; 0.030443495545278143
-0.2884991638006338; 0.06808900170686183; 0.06808900170686183
0.779356358449252; 0.19858279211220164; 0.779356358449252
0.007057053630473931; -0.438739352568458; 0.007057053630473931
0.3918537546993006; 0.2840533833460588; 0.3918537546993006
-0.05299859554481379; -0.486393532191872; -0.05299859554481379
0.7610773799371575; 0.4916243408255463; 0.7610773799371575
-0.29993995107811133; -0.06874080726529508; -0.06874080726529508
-0.17725862842095297; -0.33310587893112276; -0.17725862842095297
0.03191006606711744; -0.440267160064469; 0.03191006606711744
-0.690098879330713; 0.49470779807736376; 0.49470779807736376
0.33475758864804606; 0.8030687134124204; 0.8030687134124204
-0.38502979550671257; 0.09634067332988994; 0.09634067332988994
0.04283256762865806; 0.34383333580868536; 0.34383333580868536
-0.20114649043804333; 0.8058372152397477; 0.8058372152397477
0.6924353003487189; 0.1679959872663528; 0.6924353003487189
-0.119186909246906; -0.7352789034747462; -0.119186909246906
0.6571019806064669; 0.7493584537662827; 0.7493584537662827
-0.926035460229113; -0.5643711327532759; -0.5643711327532759
-0.5827176907201104; 0.6620115110020337; 0.6620115110020337
-0.684382780808424; -0.650535955325577; -0.650535955325577
0.8040869180773775; 0.9063220009528157; 0.9063220009528157
0.7704449194058791; -0.5742951059497476; 0.7704449194058791
0.8331378538325511; 0.8517477709880927; 0.8517477709880927
-0.3095143931763955; -0.7941661587334066; -0.3095143931763955
-0.9527510201434994; -0.5710034016784569; -0.5710034016784569
0.1220245262674895; -0.18475996131279193; 0.1220245262674895
0.46598838558359246; 0.33816936497234185; 0.46598838558359246
0.26651561106461186; -0.9544403956419854; 0.26651561106461186
-0.915067687575821; -0.6145432671933737; -0.6145432671933737
-0.7719894140781833; 0.5115172722670212; 0.5115172722670212
0.04294429848556036; 0.3767439732994431; 0.3767439732994431
0.6216081774117859; 0.15438537129594443; 0.6216081774117859
-0.6063187396322964; 0.5872489995978318; 0.5872489995978318
-0.4099833407515794; -0.05952231380474737; -0.05952231380474737
0.21439157447283907; -0.37142535354923334; 0.21439157447283907
-0.3302074849574008; 0.2842788563232377; 0.2842788563232377
0.5302473523079063; 0.49602765239859026; 0.5302473523079063
0.3399251625537649; -0.6451122777389662; 0.3399251625537649
-0.5869004216912077; 0.42129365918144046; 0.42129365918144046
0.665980121420467; -0.3338666130508321; 0.665980121420467
-0.5772260240082616; 0.17696871921742363; 0.17696871921742363
0.243783093781764; 0.7256097463005993; 0.7256097463005993
-0.39706290340588346; -0.2790638727414476; -0.2790638727414476
-0.5739069904380769; -0.6471936628395103; -0.5739069904380769
-0.6797361218464866; 0.9595848140356236; 0.9595848140356236
-0.46121129068026145; -0.6920242273556934; -0.46121129068026145
0.00906816613719763; 0.7680699707084482; 0.7680699707084482
0.9542400325480462; -0.8012084449769954; 0.9542400325480462
0.7358558512398947; 0.8253840842884617; 0.8253840842884617
-0.9496969179518311; 0.4013258555510062; 0.4013258555510062
0.8132339719740067; 0.366268610675067; 0.8132339719740067
-0.9147710728937062; 0.23903848924199567; 0.23903848924199567
0.2445596992721346; 0.8487263455939067; 0.8487263455939067
-0.9532030391881323; -0.0016209383157443913; -0.0016209383157443913
0.6198731023036805; -0.8496732519556409; 0.6198731023036805
-0.11936659001803718; -0.6611276404619251; -0.11936659001803718
-0.2635899059282405; 0.31872603500166186; 0.31872603500166186
-0.1653686031835948; 0.4946743722765441; 0.4946743722765441
0.715295671770285; 0.18618394676337569; 0.715295671770285
-0.9839402611821875; -0.7421080500326784; -0.7421080500326784
0.46550347024243743; 0.33164366045528193; 0.46550347024243743
-0.817761006127484; -0.6936647488035044; -0.6936647488035044
0.7077600204411199; -0.036049537191583436; 0.7077600204411199
-0.40274515322271975; 0.09101596613738105; 0.09101596613738105
-0.09428249500755825; 0.8348454369027472; 0.8348454369027472
0.34602277265550563; 0.8350360315444181; 0.8350360315444181
-0.022357142461609802; -0.3033351586957542; -0.022357142461609802
0.21332044452562293; 0.9953189086570424; 0.9953189086570424
0.48012742329486624; 0.15127021686028308; 0.48012742329486624
0.12046341628948798; -0.7706100959519777; 0.12046341628948798
0.10585248358757648; 0.0872067038388622; 0.10585248358757648
0.9100017959278905; -0.6790821963585423; 0.9100017959278905
0.060240521096121435; 0.23158014855488962; 0.23158014855488962
-0.8457498589584329; 0.8117019042682416; 0.8117019042682416
0.22097787013676284; 0.9116428620646888; 0.9116428620646888
-0.561446253938721; 0.3265111667009253; 0.3265111667009253
0.7775112404965978; 0.9587316422881857; 0.9587316422881857
-0.4641120393820859; -0.03861262901320983; -0.03861262901320983
-0.2645246426431722; -0.4485970955066272; -0.2645246426431722
-0.3946343973694246; -0.5660350267084024; -0.3946343973694246
0.25184479222677036; 0.768526339911183; 0.768526339911183
-0.5159458108959345; -0.9311428428352513; -0.5159458108959345
0.5131008809491087; -0.2973981940026258; 0.5131008809491087
-0.856495006687555; -0.13859436503553546; -0.13859436503553546
0.6988519370399031; -0.9168991148718924; 0.6988519370399031
-0.5720607659273893; 0.2613312018282754; 0.2613312018282754
-0.89910940385726; 0.6018849083011379; 0.6018849083011379
0.9629995122628492; 0.5971600730113116; 0.9629995122628492
0.9243539796439117; 0.8197808756451539; 0.9243539796439117
0.8737943710781841; -0.7718773945829307; 0.8737943710781841
-0.019459908968225692; 0.47001262055380155; 0.47001262055380155
-0.7264490628740268; 0.5371715769914476; 0.5371715769914476
0.3185728614887864; 0.8945378889539393; 0.8945378889539393
-0.6518525966681457; -0.2741601557407307; -0.2741601557407307
-0.5095109655707444; -0.9663209479745036; -0.5095109655707444
-0.9635561908477328; -0.9253825264969231; -0.9253825264969231
0.7500394391290475; 0.44582822239391673; 0.7500394391290475
-0.5924006310999375; -0.1421250944251342; -0.1421250944251342
-0.24681672456944614; 0.009076157523583372; 0.009076157523583372
0.5422176266525478; 0.42060461611649247; 0.5422176266525478
-0.541955325309782; -0.8666761666607548; -0.541955325309782
-0.7265830959491977; -0.8597157648305094; -0.7265830959491977
0.6981589296789281; -0.8930487915943013; 0.6981589296789281
0.9270314284073644; 0.5122155191834463; 0.9270314284073644
-0.09975274097350018; 0.1254516130612997; 0.1254516130612997
0.3800096861551181; 0.1561223846128168; 0.3800096861551181
-0.8620822127215235; 0.021004015558816702; 0.021004015558816702
-0.8748502076769; -0.27145777915024305; -0.27145777915024305
0.23808874754169307; -0.6704563448776284; 0.23808874754169307
-0.268553177523309; 0.5422312915152081; 0.5422312915152081
-0.26308599592009196; 0.18877341336166498; 0.18877341336166498
0.23603689935719263; 0.5409111881293107; 0.5409111881293107
-0.6933341729546587; 0.8139519314805974; 0.8139519314805974
0.08873432569497464; 0.18767626957743566; 0.18767626957743566
0.5144011193135256; -0.24745146434899223; 0.5144011193135256
0.4048091414298969; -0.5455248530152581; 0.4048091414298969
0.8354415599175802; 0.16636708104595077; 0.8354415599175802
-0.6672179304372445; -0.8655255304294804; -0.6672179304372445
-0.2366064828130685; -0.46936358692306945; -0.2366064828130685
0.38953258854708817; -0.4158751972748147; 0.38953258854708817
-0.3266519807902666; -0.3001267379286605; -0.3001267379286605
0.5872619966013428; 0.866941790638061; 0.866941790638061
0.8546666377251824; 0.7449890414906686; 0.8546666377251824
0.08689956708281521; 0.7528084649507119; 0.7528084649507119
0.41745915308461745; -0.0662239106159328; 0.41745915308461745
-0.23892119551400426; -0.9156104185107026; -0.23892119551400426
-0.19115069506569315; -0.28976518099732695; -0.19115069506569315
-0.16921174786090232; 0.43000441356323216; 0.43000441356323216
-0.65237148274415; 0.7560661697888558; 0.7560661697888558
0.6629910581097771; -0.37551247220514417; 0.6629910581097771
0.6990880582537273; -0.46394684226246463; 0.6990880582537273
5.700349147637063E-4; 0.41849835362834265; 0.41849835362834265
-0.8224537777088268; 0.033184275816365405; 0.033184275816365405
0.2642207554806666; -0.8971745729439136; 0.2642207554806666
-0.6246848164024907; -0.6098789772221889; -0.6098789772221889
-0.4403164833727; 0.7922888217000223; 0.7922888217000223
-0.6841730203489904; -0.022722720333409052; -0.022722720333409052
-0.9793257630410466; -0.0401633492037361; -0.0401633492037361
-0.21498888909133873; -0.5832270696814161; -0.21498888909133873
-0.4439716424923996; 0.18449698315454865; 0.18449698315454865
-0.8271867185769968; -0.7458053608149675; -0.7458053608149675
-0.19344244352296447; -0.7407047321581997; -0.19344244352296447
0.4192167185812814; 0.6795271694587162; 0.6795271694587162
-0.17694477819162002; -0.46734070656730164; -0.17694477819162002
-0.3232359716407096; 0.29133293840889984; 0.29133293840889984
-0.9015936486045875; -0.8278211862047677; -0.8278211862047677
0.7245146174567831; 0.8837336191486538; 0.8837336191486538
-0.3509167000421922; 0.8960612358018452; 0.8960612358018452
